"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"1544",153.139999,153.190002,151.259995,151.339996,160574800,133.759933
"1545",150.960007,151.419998,149.940002,150.419998,183257000,132.946854
"1546",151.149994,151.889999,150.490005,151.889999,106356600,134.246033
"1547",152.630005,152.860001,149,149,245824800,131.691757
"1548",149.720001,150.199997,148.729996,150.020004,186596200,132.593307
"1549",149.889999,152.330002,149.759995,151.910004,150781900,134.263718
"1550",151.899994,152.869995,151.410004,151.610001,126866000,133.998611
"1551",151.089996,152.339996,150.410004,152.110001,170634800,134.440491
"1552",151.759995,152.919998,151.520004,152.919998,99010200,135.156403
"1553",153.660004,154.699997,153.639999,154.289993,121431900,136.367249
"1554",154.839996,154.919998,154.160004,154.5,94469900,136.552826
"1555",154.699997,154.979996,154.520004,154.779999,86101400,136.800339
"1556",155.460007,155.649994,154.660004,155.440002,123477800,137.383698
"1557",155.320007,156.039993,155.130005,156.029999,83746800,137.905136
"1558",155.919998,156.100006,155.210007,155.679993,105755800,137.595764
"1559",155.759995,156.119995,155.229996,155.899994,92550900,137.790237
"1560",156.309998,156.800003,155.910004,156.729996,126329900,138.523804
"1561",155.850006,156.039993,155.309998,155.830002,138601100,138.340942
"1562",154.339996,155.639999,154.199997,154.970001,126704300,137.577515
"1563",155.300003,155.509995,153.589996,154.610001,167567300,137.257889
"1564",155.520004,155.949997,155.259995,155.690002,113759300,138.216644
"1565",154.759995,155.639999,154.100006,154.360001,128605000,137.035919
"1566",154.850006,155.600006,154.729996,155.600006,111163600,138.13678
"1567",156.009995,156.270004,154.350006,154.949997,151322300,137.559692
"1568",155.589996,156.229996,155.419998,156.190002,86856600,138.660522
"1569",155.259995,156.240005,155,156.190002,99950600,138.660522
"1570",156.089996,156.850006,155.75,156.669998,102932800,139.086655
"1571",156.589996,156.910004,155.669998,156.050003,99194100,138.536224
"1572",156.610001,157.210007,156.369995,156.820007,101504300,139.219818
"1573",156.910004,157.029999,154.820007,155.229996,154167400,137.808289
"1574",155.429993,156.169998,155.089996,155.860001,131885000,138.367523
"1575",153.949997,155.350006,153.770004,155.160004,159666000,137.74614
"1576",155.270004,156.220001,154.75,156.210007,86571200,138.678284
"1577",156.5,157.320007,155.979996,156.75,101922200,139.157715
"1578",157.169998,158.869995,157.130005,158.669998,135711100,140.862198
"1579",158.699997,159.710007,158.539993,159.190002,110142500,141.323868
"1580",158.679993,159.039993,157.919998,158.800003,116359900,140.9776
"1581",158,158.130005,155.100006,155.119995,217259000,137.710632
"1582",156.289993,157.490005,155.910004,157.410004,147507800,139.743622
"1583",156.289993,156.320007,154.279999,155.110001,226834800,137.701797
"1584",155.369995,155.410004,153.550003,154.139999,167583200,136.840607
"1585",154.5,155.550003,154.119995,155.479996,149687600,138.030182
"1586",155.779999,156.539993,154.75,156.169998,106553500,138.642822
"1587",156.949997,157.929993,156.169998,157.779999,166141300,140.072083
"1588",157.830002,158.300003,157.539993,157.880005,96781200,140.160873
"1589",158.339996,159.270004,158.100006,158.520004,131060600,140.72905
"1590",158.330002,158.600006,157.729996,158.240005,95918800,140.480469
"1591",158.669998,159.649994,158.419998,159.300003,88572800,141.421494
"1592",159.270004,159.720001,158.610001,159.679993,116010700,141.758835
"1593",159.330002,159.410004,158.100006,158.279999,138874200,140.515976
"1594",158.679993,159.889999,158.529999,159.75,96407600,141.820999
"1595",161.139999,161.880005,159.779999,161.369995,144202300,143.259201
"1596",161.490005,162.009995,161.419998,161.779999,66882100,143.623138
"1597",162.130005,162.649994,161.669998,162.600006,90359200,144.351151
"1598",162.419998,163.389999,162.330002,163.339996,97419200,145.008072
"1599",163.270004,163.699997,162.470001,162.880005,106738600,144.599716
"1600",162.990005,163.550003,162.509995,163.410004,103203000,145.070221
"1601",163.199997,163.809998,162.820007,163.539993,81843200,145.185577
"1602",163.669998,165.350006,163.669998,165.229996,119000900,146.685989
"1603",164.960007,166.449997,164.910004,166.119995,120718500,147.476059
"1604",165.779999,166.360001,165.089996,165.339996,109913600,146.783585
"1605",165.949997,167.039993,165.729996,166.940002,129801000,148.204071
"1606",166.779999,167.580002,166.610001,166.929993,85071200,148.19519
"1607",167.080002,167.800003,166.5,167.169998,95804200,148.408188
"1608",167.339996,169.070007,165.169998,165.929993,244031800,147.307358
"1609",164.160004,165.910004,163.940002,165.449997,211064400,146.881256
"1610",164.470001,165.380005,163.979996,165.309998,151573900,146.756989
"1611",167.039993,167.779999,165.809998,166.300003,143679800,147.63588
"1612",165.419998,165.800003,164.339996,165.220001,160363400,146.677078
"1613",165.350006,166.589996,165.220001,165.830002,107793800,147.218643
"1614",165.369995,166.309998,163.130005,163.449997,176850100,145.105698
"1615",163.830002,164.460007,162.660004,164.350006,168390700,145.904724
"1616",164.440002,165.100006,162.729996,163.559998,157631500,145.2034
"1617",163.089996,163.419998,161.130005,161.270004,211737800,143.17038
"1618",161.199997,162.740005,160.25,162.729996,200225500,144.466568
"1619",163.850006,164.949997,163.139999,164.800003,188337800,146.304199
"1620",165.309998,165.399994,164.369995,164.800003,105667100,146.304199
"1621",163.300003,164.539993,162.740005,163.100006,159505400,144.795029
"1622",164.220001,164.389999,161.600006,161.75,177361500,143.596527
"1623",161.660004,164.5,161.300003,164.210007,163587800,145.780441
"1624",164.029999,164.669998,162.910004,163.179993,141197500,144.866058
"1625",164.289993,165.220001,163.220001,164.440002,136295600,145.984634
"1626",164.529999,165.990005,164.520004,165.740005,114695600,147.138733
"1627",165.600006,165.889999,163.380005,163.449997,206149500,145.105698
"1628",161.860001,163.470001,158.979996,159.399994,321255900,141.510269
"1629",159.639999,159.759995,157.470001,159.070007,271956800,141.964523
"1630",157.410004,158.429993,155.729996,157.059998,222329000,140.17067
"1631",158.479996,160.100006,157.419998,158.570007,162262200,141.518326
"1632",159.869995,160.5,159.25,160.139999,134848000,142.919479
"1633",161.100006,161.820007,160.949997,161.080002,129483700,143.758392
"1634",160.630005,161.399994,159.860001,160.419998,160402900,143.169388
"1635",161.259995,162.479996,161.080002,161.360001,131954800,144.008301
"1636",161.119995,162.300003,160.5,161.210007,154863700,143.874359
"1637",160.479996,161.770004,160.220001,161.279999,75216400,143.93689
"1638",162.470001,163.080002,161.300003,163.020004,122416900,145.489746
"1639",163.860001,164.389999,163.080002,163.949997,108092500,146.319763
"1640",164.979996,165.330002,164.270004,165.130005,119298000,147.372879
"1641",164.970001,165.75,164.630005,165.190002,121410100,147.426422
"1642",167.110001,167.610001,165.179993,167.440002,135592200,149.434494
"1643",167.389999,167.929993,167.130005,167.509995,104212700,149.496948
"1644",167.970001,168.389999,167.679993,168.149994,69450600,150.068115
"1645",168.259995,168.360001,167.070007,167.520004,88702100,149.50589
"1646",168.160004,168.479996,167.729996,167.949997,92873900,149.889633
"1647",168.309998,169.270004,168.199997,168.869995,103620100,150.710693
"1648",168.520004,169.229996,168.309998,169.169998,103831700,150.978439
"1649",169.410004,169.740005,169.009995,169.5,79428600,151.272964
"1650",169.800003,169.830002,169.050003,169.139999,80829700,150.951645
"1651",169.789993,169.860001,168.179993,168.520004,112914000,150.398376
"1652",168.220001,169.080002,167.940002,168.929993,111088600,150.764252
"1653",168.220001,169.160004,167.520004,169.110001,107814600,150.924881
"1654",168.679993,169.059998,168.110001,168.589996,79695000,150.4608
"1655",169.100006,169.279999,168.190002,168.589996,85209600,150.4608
"1656",168.940002,169.850006,168.490005,168.710007,142388700,150.567886
"1657",169.990005,170.809998,169.899994,170.660004,110438400,152.308197
"1658",170.279999,170.970001,170.050003,170.949997,91116700,152.567017
"1659",170.570007,170.960007,170.350006,170.699997,54072700,152.343887
"1660",170.369995,170.740005,169.350006,169.729996,87495000,151.478195
"1661",169.190002,169.429993,168.550003,169.179993,84854700,150.987396
"1662",169.979996,170.179993,168.929993,169.800003,102181300,151.540695
"1663",169.580002,170.100006,168.720001,169.309998,91757700,151.103363
"1664",168.460007,169.309998,168.380005,169.110001,68593300,150.924881
"1665",169.410004,169.899994,168.410004,169.610001,80806000,151.371124
"1666",169.529999,169.800003,168.699997,168.740005,79829200,150.594696
"1667",167.410004,167.429993,166.089996,166.380005,152931800,148.48848
"1668",166.059998,166.630005,165.5,165.830002,130868200,147.99762
"1669",165.639999,166.210007,164.759995,164.770004,96437600,147.051559
"1670",165.039993,166.199997,164.860001,165.580002,89294400,147.77449
"1671",165.119995,166.029999,164.190002,164.559998,159530500,146.864182
"1672",164.899994,166.300003,164.889999,166.059998,101471400,148.202881
"1673",166.550003,166.830002,165.770004,166.619995,90888900,148.702652
"1674",166.789993,167.300003,165.889999,166,89702100,148.149323
"1675",164.360001,166,163.210007,163.330002,158619400,145.766449
"1676",163.259995,164.490005,163.050003,163.910004,108113000,146.284088
"1677",163.550003,165.039993,163.399994,164.169998,119200500,146.516098
"1678",164.509995,164.529999,163.169998,163.649994,134928900,146.052032
"1679",165.229996,165.580002,163.699997,164.389999,142375100,146.712448
"1680",164.429993,166.029999,164.130005,165.75,97389400,147.926193
"1681",165.850006,166.399994,165.729996,165.960007,63090500,148.113693
"1682",166.509995,166.979996,164.479996,166.039993,159756500,148.185028
"1683",166.449997,167.729996,166.449997,167.630005,87559300,149.604019
"1684",168.639999,168.899994,168.259995,168.869995,105847200,150.710693
"1685",168.639999,169.399994,168.350006,169.399994,94545900,151.183701
"1686",169.339996,169.559998,168.720001,168.949997,83209000,150.78212
"1687",169.130005,169.460007,168.740005,169.330002,72727800,151.121246
"1688",171.160004,171.240005,170.039993,170.309998,106299200,151.995819
"1689",170.460007,171.110001,170.460007,171.070007,82523300,152.674164
"1690",171.009995,173.520004,170.580002,173.050003,203460600,154.441223
"1691",173.520004,173.600006,172.589996,172.759995,146616900,154.182404
"1692",172.330002,172.330002,170.580002,170.720001,132867100,153.104385
"1693",170.490005,170.649994,169.389999,169.929993,104616500,152.395889
"1694",169.899994,170.529999,169.210007,169.529999,106333100,152.037155
"1695",169.639999,169.979996,168.889999,169.039993,117306500,151.597733
"1696",169.320007,170.169998,169.050003,169.690002,77146900,152.18071
"1697",168.839996,169.139999,168.470001,168.910004,99141800,151.48114
"1698",167.479996,168.539993,167.149994,168.009995,143937000,150.673996
"1699",168.139999,169.5,167.970001,169.339996,127160000,151.866791
"1700",168.350006,169.339996,167.830002,169.179993,113350000,151.723297
"1701",168.789993,168.940002,166.839996,167.619995,176698000,150.324249
"1702",167.75,169.059998,167.529999,168.889999,96878000,151.463211
"1703",167.419998,168.449997,167.25,167.429993,96295000,150.153885
"1704",167.399994,167.619995,165.360001,165.479996,178015000,148.405029
"1705",165.800003,166.199997,164.529999,165.600006,168973000,148.51268
"1706",167.289993,169.259995,167.229996,169.169998,195955000,151.71431
"1707",168.910004,170.320007,168.770004,170.259995,105040000,152.691833
"1708",169.210007,171.080002,169.080002,170.940002,112106000,153.301666
"1709",170.509995,171.149994,169.470001,169.699997,155485000,152.189606
"1710",170.720001,172.160004,170.639999,172.070007,161676000,154.315094
"1711",171.369995,173.320007,171.339996,173.220001,129389000,155.346405
"1712",173.860001,174.509995,173.509995,174.389999,138316000,156.395691
"1713",174.449997,174.75,174.009995,174.399994,104104000,156.404663
"1714",174.910004,175.929993,174.429993,175.410004,126663000,157.31044
"1715",174.809998,174.889999,173.960007,174.570007,105484000,156.557129
"1716",174.919998,175.369995,174.509995,175.149994,70350000,157.077301
"1717",175.509995,176,175.169998,175.949997,93625000,157.794785
"1718",175.889999,176.470001,175.699997,176.229996,84979000,158.045822
"1719",176.630005,177.240005,176.380005,177.169998,87401000,158.888855
"1720",177.380005,177.509995,175.660004,176.289993,140002000,158.099625
"1721",176.149994,176.889999,175.529999,175.789993,133795000,157.65126
"1722",176.020004,176.610001,175.220001,176.210007,142805000,158.027924
"1723",176.690002,176.899994,175.979996,176.830002,85677000,158.583954
"1724",176.139999,176.75,175.570007,176.270004,85825000,158.081711
"1725",177.029999,177.5,176.539993,177.169998,87348000,158.888855
"1726",177.5,177.639999,174.759995,174.929993,1.57e+08,156.880005
"1727",174.869995,177.309998,174.850006,177.289993,136713000,158.996414
"1728",177.119995,177.529999,176.910004,177.320007,62614000,159.023361
"1729",176.940002,177.360001,176.369995,176.960007,83990000,158.700485
"1730",176.089996,178.429993,176.089996,178.380005,103844000,159.973984
"1731",178.539993,179.419998,178.25,179.270004,103435000,160.772156
"1732",179.559998,180.119995,179.330002,180.050003,102818000,161.47168
"1733",180.350006,180.5,179.020004,179.419998,104796000,160.906662
"1734",179.330002,179.869995,178.720001,179.029999,93891000,160.5569
"1735",179.389999,179.929993,177.979996,178.470001,124909000,160.054672
"1736",178.970001,180.050003,178.860001,179.910004,92841000,161.346115
"1737",179.979996,180.830002,179.770004,180.809998,81296000,162.153244
"1738",181.130005,181.169998,180.369995,180.630005,79486000,161.991791
"1739",180.720001,181.220001,180.410004,180.679993,86994000,162.036652
"1740",180.869995,181.240005,180.649994,181.119995,58800000,162.431229
"1741",181.320007,181.75,180.800003,181,55870900,162.323685
"1742",181.089996,181.429993,180.25,180.529999,99726000,161.90213
"1743",179.940002,180.389999,179.169998,179.75,116563000,161.202621
"1744",179.100006,180.479996,178.350006,179.729996,123033000,161.184662
"1745",179.410004,179.740005,178.770004,178.940002,106934000,160.476212
"1746",180.669998,181.110001,180.149994,180.940002,127728000,162.269852
"1747",181.470001,181.669998,181.160004,181.399994,70124000,162.682358
"1748",180.979996,181.360001,180.639999,180.75,80976000,162.099426
"1749",180.820007,180.850006,178.5,178.720001,130591000,160.278915
"1750",178.639999,178.860001,177.759995,178.130005,115565000,159.749802
"1751",178.5,178.660004,177.770004,178.110001,107808000,159.731857
"1752",178.949997,179.809998,178.899994,179.220001,96195000,160.727341
"1753",179.380005,179.410004,178.25,178.649994,89886000,160.216141
"1754",178.919998,181.729996,177.320007,181.699997,234906000,162.951385
"1755",181.179993,181.699997,180.710007,181.490005,136531200,162.763123
"1756",180.690002,181.990005,180.570007,181.559998,197087000,163.710114
"1757",182.449997,182.639999,182.070007,182.529999,85598000,164.584717
"1758",182.539993,183.009995,182.529999,182.929993,45368800,164.945404
"1759",183.339996,183.960007,183.320007,183.860001,63365000,165.783966
"1760",184.100006,184.179993,183.660004,183.850006,61814000,165.774918
"1761",183.869995,184.020004,183.580002,183.820007,56857000,165.747894
"1762",184.070007,184.690002,183.929993,184.690002,86119900,166.532364
"1763",183.979996,184.070007,182.479996,182.919998,119636900,164.936356
"1764",183.229996,183.600006,182.630005,182.889999,81390600,164.909332
"1765",183.490005,183.559998,182.080002,182.360001,108028200,164.431412
"1766",183.089996,183.789993,182.949997,183.479996,86144200,165.441299
"1767",183.449997,183.830002,182.889999,183.520004,96582300,165.477417
"1768",184.110001,184.130005,182.800003,183.639999,90683400,165.585587
"1769",183.949997,184.220001,183.009995,184.139999,102026400,166.036469
"1770",183.669998,184.179993,181.339996,181.690002,149892000,163.827286
"1771",182.289993,183.770004,181.949997,183.669998,105016100,165.612671
"1772",184.100006,184.940002,183.710007,184.660004,98525800,166.50531
"1773",184.279999,184.660004,183.830002,184.419998,72290600,166.288895
"1774",184.100006,184.449997,183.320007,183.639999,107848700,165.585587
"1775",184.699997,184.770004,183.050003,184.179993,88621200,166.072495
"1776",184.490005,184.570007,183.910004,184.300003,61270900,166.18071
"1777",183.369995,183.399994,181.820007,182.789993,132496900,164.819107
"1778",181.600006,181.660004,178.830002,178.889999,208677100,161.302551
"1779",179.059998,179.520004,177.119995,178.009995,180843100,160.509094
"1780",178.139999,179.300003,178.119995,179.070007,110463200,161.464844
"1781",177.580002,178.550003,176.880005,177.350006,216597300,159.913971
"1782",178.830002,179.809998,178.259995,179.229996,118938100,161.609161
"1783",177.009995,179.289993,176.919998,178.179993,194677900,160.662384
"1784",177.970001,178.369995,173.830002,174.169998,254837100,157.0466
"1785",174.949997,175.839996,174.110001,175.389999,165012400,158.146698
"1786",174.779999,175.559998,173.710007,175.169998,164230500,157.948303
"1787",175.580002,177.479996,175.220001,177.479996,132877600,160.031219
"1788",178.309998,179.869995,177.729996,179.679993,170787200,162.014938
"1789",179.699997,180.070007,179.210007,180.009995,92218800,162.312469
"1790",180.160004,182.440002,180.039993,181.979996,117814100,164.088776
"1791",182.25,182.830002,181.710007,182.070007,94717700,164.169952
"1792",180.839996,183.199997,180.830002,183.009995,100542200,165.017517
"1793",182.839996,184.360001,182.669998,184.020004,96498400,165.928207
"1794",184.179993,184.490005,183.649994,184.240005,80460900,166.126602
"1795",183.759995,184.949997,182.869995,183.020004,126524300,165.02655
"1796",183.270004,184.520004,182.600006,184.100006,104998100,166.000366
"1797",184.449997,184.889999,183.800003,183.889999,118116400,165.811005
"1798",184.279999,186.149994,184.199997,184.910004,114063900,166.730759
"1799",185.059998,185.589996,184.229996,184.839996,117085000,166.667603
"1800",185.110001,185.600006,184.330002,184.850006,98677200,166.676636
"1801",184.580002,185.869995,184.369995,185.820007,93880800,167.55127
"1802",185.789993,187.149994,185.050003,186.289993,150842000,167.975037
"1803",184.649994,185.449997,183.75,184.979996,167748500,166.793854
"1804",186.789993,187.979996,186.75,187.580002,167545900,169.138214
"1805",187.740005,188.070007,187.449997,187.75,88376900,169.291519
"1806",188.210007,188.610001,187.779999,188.179993,82516500,169.67926
"1807",188.960007,188.960007,187.429993,188.259995,114513500,169.751389
"1808",187.970001,188.229996,187.080002,188.160004,74939200,169.661179
"1809",188.440002,188.710007,186.800003,187.229996,99009100,168.822647
"1810",186.320007,187.350006,185.899994,187.279999,104824400,168.867706
"1811",187.839996,187.990005,184.660004,185.179993,155014300,166.974182
"1812",184.850006,185.800003,184.440002,184.660004,153919600,166.50531
"1813",185.589996,186.770004,185.509995,186.330002,98359500,168.011124
"1814",186.710007,187.910004,186.509995,187.660004,101804600,169.210342
"1815",187.679993,187.940002,185.470001,186.660004,176267300,168.308655
"1816",186.25,187.889999,185.919998,187.75,117241000,169.291519
"1817",187.710007,189.020004,186.029999,186.199997,163128000,168.634583
"1818",186.839996,187.070007,184.619995,185.429993,121411000,167.937164
"1819",186.369995,186.940002,185.270004,186.309998,103852000,168.734207
"1820",187.039993,187.339996,184.919998,184.970001,119843000,167.520584
"1821",184.75,185.339996,183.899994,184.580002,142383000,167.167389
"1822",185.110001,186.419998,185,185.490005,101642000,167.991547
"1823",186.669998,187.300003,185.520004,187.009995,99745000,169.368149
"1824",187.619995,188.360001,187,188.25,89193000,170.49118
"1825",188.490005,189.130005,188.139999,188.880005,78774000,171.061722
"1826",189.169998,189.220001,188.050003,188.630005,77435000,170.835327
"1827",189.660004,189.699997,186.100006,186.399994,169381000,168.815704
"1828",185.949997,186.259995,183.960007,184.339996,140803000,166.950043
"1829",184.259995,185.399994,183.589996,185.100006,112660000,167.638336
"1830",185.600006,187.149994,185.059998,187.089996,100254000,169.440613
"1831",187.080002,187.169998,182.929993,183.160004,172959000,165.881363
"1832",182.139999,183.419998,181.309998,181.509995,167251000,164.387024
"1833",182.929993,183.369995,181.440002,182.940002,132382000,165.682068
"1834",183.320007,184.330002,181.509995,184.199997,157093000,166.823227
"1835",185.470001,186.139999,184.649994,186.130005,105197000,168.571167
"1836",185.880005,186.910004,185.559998,186.389999,105255000,168.806641
"1837",186.440002,187.100006,186.210007,187.039993,68329000,169.395294
"1838",187.229996,188.399994,187.130005,187.889999,85790000,170.165146
"1839",187.820007,187.919998,187.300003,187.449997,73869000,169.766647
"1840",188.369995,188.389999,186.929993,187.830002,88170000,170.110825
"1841",187.220001,187.330002,185.869995,186.289993,100380000,168.71608
"1842",187.050003,187.690002,184.960007,186.880005,135121000,169.250412
"1843",187.479996,188.039993,187.080002,187.75,84098000,170.038345
"1844",187.440002,188.5,187.179993,188.309998,101508000,170.545532
"1845",188.220001,188.839996,187.729996,188.330002,93019000,170.563644
"1846",188.309998,189.139999,187.779999,188.059998,98122000,170.319092
"1847",187.139999,188.550003,186.619995,188.419998,75883000,170.645126
"1848",188,188.130005,186.740005,186.779999,85454000,169.159851
"1849",187.410004,187.970001,186.009995,187.880005,106500000,170.156097
"1850",187.710007,189.050003,187.080002,187.679993,93618000,169.97493
"1851",187.710007,188.039993,186.830002,187.960007,83679000,170.228516
"1852",188.800003,189.880005,188,189.789993,86940000,171.88591
"1853",190.039993,190.419998,189.770004,189.960007,66454000,172.039856
"1854",189.789993,189.880005,188.789993,189.059998,72367000,171.224747
"1855",188.679993,188.720001,186.479996,187.399994,154956000,169.721359
"1856",187.509995,188.130005,186.720001,188.050003,97458000,170.310059
"1857",187.690002,188.889999,187.520004,188.740005,63839000,170.934937
"1858",188.649994,188.669998,187.070007,187.550003,111644000,169.857224
"1859",188.089996,189.220001,188.059998,189.130005,89093000,171.288147
"1860",189.179993,189.979996,188.860001,189.589996,61549000,171.704788
"1861",189.759995,190.479996,189.589996,190.350006,61092800,172.393112
"1862",191.059998,191.580002,190.949997,191.520004,72010000,173.452682
"1863",191.520004,191.820007,191.059998,191.380005,66723000,173.325912
"1864",191.820007,192.399994,191.330002,192.369995,64377000,174.222534
"1865",192.190002,192.800003,192.029999,192.679993,76316000,174.503281
"1866",192.949997,192.990005,191.970001,192.899994,64656000,174.702545
"1867",192.429993,192.899994,192.25,192.800003,65047000,174.611954
"1868",192.470001,193.300003,192.270004,193.190002,55529000,174.965164
"1869",193.410004,194.649994,192.699997,194.449997,92103000,176.106277
"1870",194.869995,195.429993,194.779999,195.380005,78696000,176.948563
"1871",195.350006,196.050003,195.169998,195.580002,65119000,177.12973
"1872",195.339996,195.639999,194.919998,195.600006,57129000,177.147797
"1873",194.899994,195.119995,194.479996,194.919998,68772000,176.531906
"1874",194.690002,194.800003,193.110001,193.539993,106350000,175.282135
"1875",193.919998,194.320007,193.300003,194.130005,82017000,175.816513
"1876",193.889999,194.699997,193.660004,194.289993,87424000,175.961349
"1877",194.020004,194.970001,193.809998,194.830002,84834000,176.450424
"1878",194.830002,196.369995,194.399994,196.259995,105267000,177.745529
"1879",196.429993,196.600006,195.800003,196.479996,85929000,177.944763
"1880",196.029999,196.100006,195.699997,195.940002,100587000,178.305786
"1881",195.990005,196.050003,195.520004,195.880005,70611000,178.25119
"1882",195.529999,196.5,194.479996,194.699997,96237000,177.177353
"1883",194.289993,195.779999,194.25,195.580002,82782000,177.97821
"1884",195.610001,195.630005,194.130005,195.440002,84312000,177.850784
"1885",194.979996,195.880005,194.889999,195.820007,71445100,178.196579
"1886",195.699997,196.169998,195.529999,195.720001,70201200,178.105576
"1887",196.199997,197.630005,196.130005,197.029999,90470000,179.297668
"1888",197.050003,197.479996,196.960007,197.229996,52475000,179.47966
"1889",197.789993,198.289993,197.639999,198.199997,52938800,180.36235
"1890",197.820007,197.979996,197.220001,197.509995,61696000,179.734497
"1891",197.149994,197.220001,195.759995,196.240005,108143000,178.578766
"1892",196.729996,197.300003,196.309998,197.119995,72992000,179.379578
"1893",195.220001,196.860001,195.059998,196.339996,99040000,178.669769
"1894",196.220001,196.75,195.779999,196.610001,64243000,178.915512
"1895",197.610001,197.860001,197.440002,197.600006,58658000,179.816391
"1896",197.720001,198.100006,196.360001,197.229996,111307000,179.47966
"1897",198.110001,198.259995,197.419998,197.960007,79986400,180.143967
"1898",197.350006,198.100006,195.429993,195.710007,145398000,178.096512
"1899",196.350006,197.910004,196.240005,197.710007,124330000,179.916458
"1900",197.089996,197.5,196.429993,197.339996,67592000,179.579758
"1901",198.009995,198.559998,197.869995,198.199997,67678000,180.36235
"1902",198.5,198.850006,198.100006,198.639999,65612000,180.762772
"1903",198.830002,199.059998,198.449997,198.649994,56888000,180.771896
"1904",198.089996,198.259995,197.330002,197.720001,76837000,179.925583
"1905",197.759995,198.089996,196.619995,197.800003,69259000,179.998367
"1906",198.169998,198.449997,196.919998,196.949997,80466000,179.224869
"1907",197.649994,197.910004,196.160004,196.979996,104222000,179.252197
"1908",195.610001,195.779999,192.970001,193.089996,183479000,175.712265
"1909",192.559998,193.759995,191.570007,192.5,189261000,175.175385
"1910",192.869995,194.300003,192.050003,193.889999,91340000,176.440308
"1911",193.100006,193.600006,191.309998,192.009995,152690000,174.729431
"1912",191.110001,192.889999,191.080002,192.070007,94818000,174.784042
"1913",192.940002,193.130005,190.550003,191.029999,135733000,173.837677
"1914",191.460007,193.369995,190.949997,193.240005,117014000,175.84877
"1915",193.970001,194.660004,193.710007,193.800003,74544000,176.358383
"1916",193.610001,194.149994,192.940002,193.529999,73632000,176.112686
"1917",194.289993,195.059998,193.960007,194.839996,69047000,177.304764
"1918",195.160004,195.759995,194.979996,195.759995,57371000,178.141937
"1919",196.470001,196.649994,194.309998,195.720001,139951000,178.105576
"1920",196.800003,197.449997,196.690002,197.360001,75424000,179.597977
"1921",197.839996,198.539993,197.440002,198.389999,59135000,180.535263
"1922",198.119995,199.160004,198.080002,198.919998,72763000,181.017578
"1923",199.089996,199.759995,198.929993,199.5,67791000,181.545349
"1924",199.339996,199.690002,198.740005,199.190002,76107000,181.26329
"1925",200.139999,200.589996,199.149994,200.199997,63855000,182.182388
"1926",200.330002,200.820007,200.279999,200.330002,47298000,182.30069
"1927",200.429993,200.570007,199.940002,200.25,47874000,182.227921
"1928",199.589996,200.270004,199.389999,200.139999,58330000,182.127777
"1929",200.449997,200.729996,199.820007,200.710007,65907000,182.646484
"1930",200.970001,201,199.860001,200.610001,72426000,182.555466
"1931",201.380005,201.410004,200.220001,200.5,57462000,182.455399
"1932",200.839996,201.580002,199.660004,200.210007,85236000,182.191467
"1933",200.169998,201.190002,199.410004,201.110001,102177000,183.010452
"1934",200.919998,201.210007,200,200.589996,64146000,182.537277
"1935",200.410004,200.550003,198.910004,199.320007,88591000,181.381607
"1936",199.429993,200.199997,198.770004,200.070007,67251000,182.064102
"1937",199.270004,200.330002,199.119995,200.300003,66774400,182.273392
"1938",200.100006,200.119995,198.559998,199.130005,117409300,181.208664
"1939",199.160004,199.320007,198.380005,198.979996,76401000,181.072159
"1940",198.610001,200.839996,198.5,200.479996,116201000,182.437164
"1941",200.770004,201.679993,199.75,200.75,151266000,182.682892
"1942",201.360001,201.850006,201.100006,201.820007,94990000,183.656586
"1943",201.520004,201.899994,200.289993,200.699997,121649000,183.491257
"1944",200.350006,200.380005,198.729996,199.149994,125553000,182.074188
"1945",198.429993,199.259995,197.949997,198.009995,111393000,181.031921
"1946",198.039993,199.690002,197.520004,199.559998,107276000,182.44902
"1947",199.039993,199.050003,196.270004,196.339996,150300000,179.505051
"1948",196.699997,198.389999,196.419998,197.899994,103547000,180.931366
"1949",196.199997,197.889999,196.050003,197.539993,95112000,180.602203
"1950",197.690002,198.300003,196.610001,197.020004,131302000,180.126862
"1951",196.699997,196.770004,193.910004,194.350006,177798000,177.685776
"1952",194.179993,195.059998,192.350006,194.380005,157285000,177.713165
"1953",195.679993,196.940002,195.080002,196.520004,121569000,179.669708
"1954",197.339996,197.600006,195.580002,196.289993,104778000,179.459396
"1955",195.279999,195.720001,193.220001,193.259995,147913000,176.689209
"1956",193.369995,196.919998,192.360001,196.639999,186461000,179.779404
"1957",196.330002,196.600006,192.580002,192.740005,210705000,176.213806
"1958",192.690002,193.649994,190.490005,190.539993,221909000,174.202469
"1959",190.460007,191.149994,187.300003,187.410004,230939000,171.340805
"1960",188.419998,189.820007,187.039993,187.699997,215847000,171.605942
"1961",185.160004,187.690002,181.919998,186.429993,380715000,170.444794
"1962",183.059998,187.580002,182.889999,186.270004,270391000,170.298569
"1963",188.419998,189.75,187.619995,188.470001,214625000,172.309937
"1964",188.130005,190.449997,188.070007,190.300003,130011000,173.983002
"1965",191.679993,194.199997,191.479996,194.070007,154949000,177.429764
"1966",194.410004,194.910004,192.610001,192.690002,151822000,176.168045
"1967",194.619995,196.199997,194.259995,194.929993,154944000,178.216034
"1968",195.25,196.490005,194.490005,196.429993,117927000,179.587402
